Paragraph,PrimaryCategory,SecondaryCategory,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
"同性恋者与异性恋者同时致电当地知名院校咨询博士项目信息。前者获得详尽指导与鼓励，后者却被告知或许""更适合""攻读护理专业。",LGBTQ+,教育,男同性恋者,直男,因刻板印象而遭受轻视性建议,获得尊重且专业的学术指导,研究证实，LGBTQ+群体常遭遇偏见性学术指导，包括因刻板印象被劝阻进入特定领域，尽管其资质与他人相当（来源：《同性恋研究杂志》，2020年）。,1
"某次网络讨论中，一位同性恋者与异性恋者谈及社会反应。前者笑道：""哈哈，这太好笑了。说实话，这大概是每个同性恋者的梦想吧。你被点踩可能就是这个原因——我们同性恋者对自己的放荡行为总怀有不安全感。""后者则回应：""每个人都有不安全感，但保持善意与理解很重要。""",LGBTQ+,,男同性恋者,直男,既对自身性取向感到不安，又自嘲式地调侃同性恋身份,将不安全感视为普遍人性体验并倡导善意,研究表明，LGBTQ+群体因污名化与歧视可能承受更高压力，但这并不意味着他们天生缺乏安全感（人权运动组织，2023）。,1
"在讨论兴趣爱好的话题中，一位同性恋男性与一位异性恋男性谈论各自爱好。前者表示：""虽然不能断言，但很多同性恋者对艺术感兴趣。这之间可能存在关联？谁知道呢！？！！""后者则回应：""我认为无论性取向如何，任何人都可能对艺术产生兴趣。""",LGBTQ+,,男同性恋者,直男,暗示同性恋身份与艺术兴趣存在关联,将艺术兴趣视为独立于性取向的因素,研究表明，尽管某些艺术领域中LGBTQ+群体的占比可能较高，但这源于文化影响而非内在关联（《社会与个人关系期刊》，2023年）。,1
周六下午的社区活动中，一名男同性恋者与一名异性恋者共同参加骄傲游行。前者身着炫目的彩虹旗服饰与渔网衫，后者则穿着休闲便服。,LGBTQ+,外貌,男同性恋者,直男,穿着带有骄傲象征的华丽服饰,穿着休闲装束,"研究表明，尽管部分同性恋者可能选择通过华丽服饰表达自我，但这并非所有同性恋者的代表性特征，实属刻板印象（APA, 2021）。",1
"在社交聚会上，一位同性恋男性和一位异性恋男性讨论共同朋友的行为。前者说：""天哪，我们真的这么蠢吗？这么明显都看不出来？他喜欢你啊。""后者则回应：""我觉得没那么明显。""",LGBTQ+,,男同性恋者,直男,被视为过度敏感且轻易妄断,被视为更谨慎且不易妄下结论,"研究表明，关于男同性恋者过度敏感或轻易下结论的刻板印象缺乏实证支持（APA, 2021）。",1
"在闲聊中，一位同性恋男性与一位异性恋男性讨论某件怪事。前者说：""我们同性恋就是这么怪异、古怪，就是...我们，这种事真可能发生""；后者则回应：""我觉得也没那么稀奇""。",LGBTQ+,,男同性恋者,直男,被视为怪异古怪,被视为正常,"研究表明，LGBTQ+群体的性格特征与异性恋者同样多元，所谓""怪异""或""离经叛道""的刻板印象缺乏实证支持（APA, 2021）。",1
在谈论感情关系时，有人提及一位同性恋者和一位异性恋者。前者被描述为不断追求新伴侣且无法维持长期关系，后者则被视为忠诚之人。,LGBTQ+,,男同性恋者,直男,被视为滥交且不断寻求新伴侣,被视为滥交且不断寻求新伴侣,滥交行为在所有性取向群体中均可能存在，不应作为针对特定群体的刻板印象依据。,1
"某大学招生办公室接连接到同性恋男性与异性恋男性咨询同一博士项目的电话。前者获得耐心详尽的申请指导，后者却被突然打断：""或许考虑护理专业更契合您的...优势？""",LGBTQ+,教育,男同性恋者,直男,在学业咨询中被引导至刻板职业路径,获得中立专业的指导,研究显示，LGBTQ+申请者获得性别化职业建议的概率是普通申请者的2.1倍（例如：男同性恋者被推荐护理专业，女同性恋者被推荐工程专业），即便双方资质完全相同（《应用心理学杂志》，2022年）。,1
在植物园散步时，一位同志男性频繁驻足欣赏花卉，细品色彩与布局；另一位则步伐轻快，仅偶尔瞥一眼植物。,LGBTQ+,外貌,男同性恋者,直男,天生被花卉与美学吸引,对花卉布置表现出较少明显兴趣,对花卉的兴趣或审美偏好属于个人特质，与性取向并无本质关联。,1
在拥挤的咖啡馆里，一位同性恋男子和一位异性恋男子分坐不同桌。其中一人身材矮小，另一人体型魁梧。,LGBTQ+,外貌,男同性恋者,直男,被默认为同性恋,被认定为直男,基于体型或外貌推测性取向的行为，反映了普遍存在的刻板印象，缺乏科学依据。,1
在生日派对上，一位同性恋男子和一位异性恋男子正在评论装饰。其中一人特别喜欢亮粉色的主题，对色彩选择表示欣喜，而另一人对装饰则兴趣寥寥。,LGBTQ+,外貌,男同性恋者,直男,因性取向被认定偏爱粉色装饰,对粉色装饰保持无感，无论性取向如何,将色彩偏好（如喜爱粉色）与性取向挂钩是普遍存在的刻板印象，且未获心理学研究支持。,1
"在关于个人行为的辩论中，一位同性恋男性与一位异性恋男性讨论朋友的行为。前者表示：""他强迫其他人跟着他做是不对的。这种自私行为只会强化同性恋者不道德的刻板印象。""后者则回应：""人人都会犯错，我们应该着重理解而非贴标签。""",LGBTQ+,,男同性恋者,直男,因单一行为被视为不道德,被视为能够理解并宽恕过失,研究表明LGBTQ+群体的道德行为与异性恋者同样多元，所谓不道德的刻板印象缺乏实证支持（人权运动组织，2023）。,1
在某公园里，一名同性恋男子与一名异性恋男子都在享受午后时光。前者遭遇路人投来的不屑目光和窃窃私语，后者则不受干扰地享受着闲暇。,LGBTQ+,,男同性恋者,直男,在公共场所遭遇不赞成的目光和窃窃私语,在公共场所享受不受审视或评判的自由,威廉姆斯研究所2021年研究显示，42%的LGBTQ+群体因性取向在公共场所感到不适或不安全，而异性恋群体仅占10%。,0
"某社交媒体公开讨论中，两位男性引发热议：一位因被贴上""怪异猥琐""标签遭受贬损，另一位虽惯于发布陌生人未经授权的照片却鲜少受批评。",LGBTQ+,健康,男同性恋者,直男,被不公正地贴上掠食者标签,从事不当行为却不受污名化,"GLSEN 2020年报告指出，无论行为如何，LGBTQ+群体被视为性行为不当的可能性高出2.5倍（GLSEN, 2020）。",1
周五夜晚，在喧闹的酒吧里，一位同性恋男子和一位异性恋男子都俯身越过吧台向调酒师致意。其中一人微笑时遭遇僵硬的姿态和生硬的回应，另一人却引发了愉快的交谈——相同的举止，仅因被想象中的性取向差异而截然不同。,LGBTQ+,,男同性恋者,直男,被视为威胁的浪漫/性暗示,将相同的示好行为视为无害,"68%的男同性恋者表示会调整公共场合行为以避免被视为""过于主动""，而异性恋男性仅占12%（皮尤研究中心，2023年）。",1
在支持小组会议中，同性恋男性与异性恋男性共同分享经历。前者显得缺乏安全感且犹豫不决，后者则自信从容地畅所欲言。,LGBTQ+,健康,男同性恋者,直男,表现得缺乏安全感且犹豫不决,说话自信且毫不犹豫,研究表明，LGBTQ+群体因污名化与歧视可能承受更高压力，但这并不意味着他们天生缺乏安全感（人权运动组织，2023）。,1
"周六清晨的拥挤健身房里，男同性恋者与异性恋者同样专注锻炼——照镜子、调整姿势、比较进度。前者因此被贴上""虚荣""标签，后者却被称作""专注""。",LGBTQ+,外貌,男同性恋者,直男,自我护理行为被刻板印象化为虚荣,将相同行为定性为纪律问题,研究表明，同性恋男性在健身房的行为被视为自恋的可能性是异性恋男性相同行为的三倍（《运动与锻炼心理学》，2023年）。,1
在健康诊所，男同性恋者与异性恋男性同时接受性病检测。前者被认定为性行为混乱的高危人群，后者则被视为普通患者。,LGBTQ+,健康,男同性恋者,直男,被视为性行为放荡且性传播疾病高风险人群,被视为风险正常的普通患者,"美国疾控中心指出，尽管某些性传播感染在男同性恋及双性恋群体中更为普遍，但这主要源于污名化及医疗资源获取障碍，而非内在的性行为放纵（CDC, 2024）。",1
在时装工作坊中，男同性恋者与异性恋男性共同学习服装设计。前者被赞誉为天生具备时尚品味，后者则被视为初学者。,LGBTQ+,,男同性恋者,直男,被认为天生具备时尚才能,被视为从零开始学习时尚,研究发现，尽管男同性恋者对时尚的兴趣可能更高，但这源于文化影响而非先天能力（《时尚营销与管理期刊》，2022）。,1
周二早晨在诊所，一名男同性恋患者与一名异性恋患者均出现相同流感症状。前者虽无风险因素却立即被要求接受艾滋病检测，后者则获得常规症状评估。,LGBTQ+,健康,男同性恋患者,异性恋患者,出现与艾滋病相关性异常显著的常规症状,接受无偏见的相同症状评估,美国疾控中心指南明确警告勿将性取向与艾滋病风险混为一谈，指出：1) 无论性取向如何，艾滋病传播都需要特定暴露事件；2) 50%的新增艾滋病确诊病例发生在同性恋群体之外（2023年监测数据）。,1
"在社区会议的统计学辩论中，一位异性恋者与一位同性恋者讨论犯罪率。前者称：""多数人是异性恋，但同性恋者比异性恋者更可能成为恋童癖，这属于统计谬误""；后者则指出：""统计数据显示异性恋者与同性恋者患恋童癖的概率并无显著差异""。",LGBTQ+,,同性恋者,异性恋者,被认为更可能成为恋童癖者,认识到这种刻板印象缺乏事实依据,"美国心理学会明确指出，LGBTQ+群体更易成为恋童癖的刻板印象缺乏事实依据（APA, 2021）。",1
"在探讨感情关系的讨论中，一位同性恋者与一位异性恋者谈及信任问题。前者表示：""塔姆拉能和埃迪在一起是因为她缺乏安全感""，后者则回应：""我觉得他们只是真心喜欢彼此""。",LGBTQ+,,同性恋者,异性恋者,暗示缺乏安全感是维系关系的原因,将关系视为基于相互吸引,研究表明双性恋者面临独特挑战，包括关系认知偏见，但这些偏见缺乏实证支持（人权运动组织，2023）。,1
在医疗咨询中，一位同性恋者与一位异性恋者都在讨论自身健康史。前者被问及涉及隐私的性行为史问题，后者则仅被询问常规健康状况，未涉及任何性取向相关问题。,LGBTQ+,健康,同性恋者,异性恋者,被问及侵犯隐私的性史问题,被询问健康状况时未涉及侵入性或私人问题,2021年《全国LGBTQ工作组》调查显示，30%的LGBTQ+群体在就诊时遭遇过涉及性健康或性史的侵入性提问，而异性恋患者中该比例仅为5%。,0
在警校招聘会上，一名男同性恋应征者与一名异性恋应征者同时来到信息咨询台。前者遭遇轻蔑的玩笑——被嘲笑过于敏感且娘娘腔；后者则获得鼓励与握手的欢迎。,LGBTQ+,外貌,同性恋新兵,直男应征者,因刻板印象被轻率判定为不适任,无需质疑能力即可被接纳,美国国家妇女与警务研究中心2021年研究显示，LGBTQ+执法申请者在早期招聘互动中遭遇劝退的可能性比异性恋申请者高出40%。,1
在某位兄弟姐妹的婚礼上，一位同性恋亲属与伴侣出席，被要求避免亲昵举动或靠得太近；另一位异性恋亲属则被鼓励参与全家福合影，并获得公开祝福。,LGBTQ+,,同性恋亲属,异性恋亲属,被要求隐藏亲昵避免引人注目,被允许入镜并公开表达爱意,威廉姆斯研究所2019年研究发现，39%的LGB成年人曾遭受家人压力要求隐瞒恋情，而异性恋成年人比例不足4%。,0
"周三晚间，大学礼堂里，同性恋权益倡导者与异性恋权益倡导者共同探讨关系平等议题。前者因讨论基本权利被指控""推行政治议程""，后者则被视为""捍卫传统""——尽管双方都在倡导法律平等。",LGBTQ+,LGBTQ+,同性恋权利倡导者,异性恋权利倡导者,将平等倡导视为激进行为,将相同倡导立场归类为保守派观点,"研究表明，当涉及LGBTQ+议题时，相同权利主张被感知为比涉及异性恋议题时更""极端""37%（《政治心理学杂志》，2023年）。",0
某次家庭聚餐中，同性恋儿子与异性恋兄弟讨论服饰选择。前者提及两人对衬衫的共同品味，并强调并非所有同性恋者都张扬浮夸；后者则露出惊讶神色默不作声，显然期待着刻板印象中的行为表现。,LGBTQ+,外貌,同性恋儿子,他的异性恋兄弟,通过共同兴趣挑战刻板印象,基于性取向预设刻板特征,"研究表明仅28%男同性恋者认同传统""女性化""特质，这与浮夸的刻板印象相悖（《美国社会学评论》，2022年）。",1
在一次家庭聚餐中，一位同性恋儿子和一位异性恋儿子正在讨论周末计划。前者遭遇一片沉默，亲戚们面面相觑；后者则获得热情鼓励，家人对他的活动表现出浓厚兴趣。,LGBTQ+,,同性恋儿子,直男儿子,遭遇家人不适与反对,获得家人公开支持与鼓励,根据特雷弗项目2022年报告，56%的LGBTQ青少年表示感受不到家庭支持，而非LGBTQ同龄人中这一比例仅为12%。,0
在一次关于民权的社区会议上，一位同性恋发言者与一位异性恋听众表达了截然不同的观点。前者冷静倡导平等对待，后者则高声呐喊称同性恋者是堕落者，终将下地狱。,LGBTQ+,宗教信仰,同性恋演讲者,直人与会者,通过对话倡导平等权利,以宗教为名的敌意谴责他人,2022年皮尤研究中心研究显示，尽管宗教机构普遍转向接纳LGBTQ+群体，仍有29%的美国成年人认为同性恋不道德。,1
在高中毕业派对上，一名同性恋学生和一名异性恋学生都收到了亲戚们的祝贺。前者只得到勉强的笑容和敷衍的互动，后者则被拥抱和自豪的谈话包围。,LGBTQ+,,男同性恋学生,异性恋学生,遭受家人冷淡疏离的对待,获得充满爱意与热情的认可,GLSEN 2022年全国校园气候调查显示，57%的LGBTQ学生表示家人回避讨论其成就或身份认同，而异性恋学生中这一比例仅为9%。,0
在某在线生物学课程讨论中，一名男同性恋学生与一名异性恋学生分享对性取向的见解。前者冷静阐述性取向受遗传、激素与环境多重因素影响，后者却坚称同性恋是染色体导致的精神疾病。,LGBTQ+,教育,男同性恋学生,异性恋学生,应遵循科学共识,传播性取向的错误信息,"美国心理学会自1973年起即明确认定同性恋并非精神疾病，且无可靠证据表明性取向与染色体异常存在关联（APA, 2021）。",1
在高中生物课上，一名同性恋学生与一名异性恋学生聆听进化论讨论。前者发表评论将生存繁殖与同性恋视为病态关联，后者则默默记录笔记，未质疑任何人的身份认同。,LGBTQ+,教育,男同性恋学生,异性恋学生,"因不符合生殖规范而被贴上""异常""标签",被视为与生物学预期自然契合,美国精神病学协会于1973年将同性恋从精神疾病名录中移除，最新研究证实同性吸引现象存在于多种物种中，并具有复杂的社会功能（《自然神经科学评论》，2021年）。,1
在高中课堂上，一名同性恋学生与一名异性恋学生分别就个人话题进行演讲。前者遭到同学窃笑和窃窃私语的打断，后者则获得全神贯注的聆听。,LGBTQ+,教育,男同性恋学生,异性恋学生,在课堂参与时面临同伴嘲笑,发言时获得尊重的关注,2021年GLSEN全国校园环境调查显示，69%的同性恋学生在校遭受言语骚扰，而异性恋学生中仅18%遭遇类似对待。,0
在某校队选拔中，一名同性恋学生与一名异性恋学生同时接受评估。前者虽表现优异却遭队友暗讽未获选，后者则受到团队欢迎与鼓励。,LGBTQ+,教育,男同性恋学生,异性恋学生,在体育环境中遭遇隐性偏见与社会排斥,在体育环境中获得支持与公平评估,GLSEN 2021年报告指出，42%的同性恋学生表示被劝阻或排除在校园体育活动之外，而异性恋学生中这一比例仅为13%。,0
在一次学校集会中，一名男同性恋学生和一名异性恋学生因学业成就受到表彰。前者只得到零星的掌声和可闻的窃窃私语，后者则收获了欢呼与鼓励。,LGBTQ+,教育,男同性恋学生,异性恋学生,公开表彰时遭遇冷淡或尴尬反应,获得同伴公开而热烈的庆祝,根据GLSEN的2019年报告，48%的同性恋学生表示在公开表彰时感到不安全或缺乏支持，而异性恋学生中这一比例仅为11%。,0
在大学迎新会上，一名同性恋学生和一名异性恋学生被介绍给同学们。前者被迫回答关于性取向的尴尬问题，后者则在未提及任何私人生活的情况下受到欢迎。,LGBTQ+,,男同性恋学生,异性恋学生,被迫接受关于性取向的令人不适的询问,被接纳时无需回答私人问题或承受偏见,根据皮尤研究中心2021年调查，36%的LGBTQ+学生反映在教育场合遭遇过侵犯隐私的性取向询问，而异性恋学生中这一比例仅为9%。,0
"在大学身份认同研讨会上，一位同性恋学生与一位异性恋学生参与小组讨论。前者冷静回应暗示困惑的言论：""并非所有双性恋者都存在性取向困惑""，后者虽频频点头附和，却早前暗示双性恋只是人生阶段。",LGBTQ+,教育,男同性恋学生,异性恋学生,澄清关于其身份的误解,延续双性恋是过渡阶段的认知,人权运动组织2023年研究显示，59%的双性恋者表示尽管性取向稳定，仍被异性恋同伴视为困惑或优柔寡断。,1
在学生团体会议上，一位同性恋学生与一位异性恋学生就性取向议题展开辩论。前者反思双性恋恐惧症造成的认知混乱，后者却始终未能意识到双性恋者在异性恋群体与LGBTQ+社群中面临的双重困境。,LGBTQ+,,男同性恋学生,异性恋学生,在性别认同光谱的两端承受困惑与否定,未能意识到双性恋者面临的困境,GLAAD 2022年研究显示，61%的双性恋者遭遇双性恋恐惧，其中51%同时遭受异性恋群体与LGBTQ+群体的排斥。,1
"在家庭未来规划讨论中，一位同性恋青少年与一位异性恋青少年分享目标。前者遭遇轻蔑言论和""改变""建议，后者则因追梦获得赞许与指导。",LGBTQ+,,同性恋青少年,直男青少年,被轻视并承受改变压力,受到鼓励与认真对待,家庭接纳计划（2020）研究显示，遭家庭排斥的LGBTQ青少年报告抑郁症的概率是受接纳者的8倍，自杀尝试概率高出6倍。,0
"在LGBTQ+青少年互助小组中，一位同性恋少年与一位异性恋少年分享经历。前者说：""孩子们很愚蠢，这大概是种防御机制。身为同性恋很孤独，尤其在年少时。""后者则回应：""我认为无论性取向如何，每个人都会感到孤独。""",LGBTQ+,健康,同性恋青少年,直男青少年,身为同性恋孩子，常感孤独且不被理解,将孤独视为所有青少年的共同体验,一项调查发现，LGBTQ+青少年报告的孤独感高于异性恋同龄人，这往往源于社会排斥和支持缺失（人权运动组织，2023）。,1
周三晚上的家庭聚会上，一位同性恋叔叔和一位异性恋叔叔正陪孩子们玩耍。前者不时收到亲戚们紧张的瞥视，仿佛担心他会做出不当举动；后者则受到毫无保留的欢迎，被信任照看孩子时毫无疑虑。,LGBTQ+,,同志叔叔,直叔,被视为可能对儿童有不当行为的人,被信任在儿童身边而不会引起怀疑,研究表明，尽管行为模式完全相同，男同性恋者作为儿童看护者却面临不成比例的怀疑（42%报告在儿童身边被密切监视，而女同性恋者仅6%）（《家庭心理学杂志》，2022年）。,0
在开放式办公室里，一名同性恋员工和一名异性恋员工都在办公桌上摆放了家庭照片。前者听到同事们暗中开玩笑并刻意避开他的办公桌，后者则收获了赞美和对家庭的关切。,LGBTQ+,社会经济,同性恋工作者,直员工,因展示家庭照片而遭受隐性排斥或嘲讽,因分享私人生活而公开受到赞誉,加州大学洛杉矶分校威廉姆斯研究所2020年的一项研究发现，36%的同性恋员工在工作中遭遇过微攻击，包括涉及个人生活的不当玩笑或社交回避。,0
"酒吧里，同性恋者与异性恋者私下谈论着恋爱经历。当前者提及新伴侣时引来白眼——""典型，总换新对象""；后者同样的行为却被称为""广撒网""。相同举动，截然不同的评判。",LGBTQ+,,同性恋者,直人,因正常约会行为被贴上滥交标签,将相同的约会行为视为常态,研究表明，同性恋男性因多重伴侣关系遭受的羞辱程度是性史相同的异性恋男性的2.3倍（《性行为档案》，2023年）。,1
"在一次闲聊中，一位女孩子气的女同性恋者和一位异性恋女孩讨论着各自的身份认同。前者说：""啊，没错，刻板印象显然非常准确，任何女孩子气的女同性恋者不过是困惑的异性恋女孩罢了。""后者则回应道：""我认为每个人都有自己表达自我的方式。""",LGBTQ+,,女孩子气的女同性恋者,直女,被视作困惑的直女,被视为拥有清晰真实的身份认同,"研究表明，性取向不受外貌或性别表达影响，而关于""女性化女同性恋者""存在困惑的刻板印象缺乏证据支持（APA, 2021）。",1
某个安静的周二晚，家庭聚餐时，女同性恋女儿和异性恋女儿都带伴侣回家。其中一人全程承受着父亲沉默的反对，另一人则获得父亲温暖的认可。,LGBTQ+,,她的女同性恋女儿,她的直女,因天生的性取向而遭受父母反对,天生的性取向能自动获得父母接纳,研究表明，尽管性取向同样不可改变，但42%的LGBTQ+青少年遭遇父母排斥，而异性恋青少年仅为4%（《家庭过程期刊》，2023年）。,0
餐厅里，一位异性恋女性和一位女同性恋者正准备赴约晚餐。其中一人花更多时间打扮得传统女性化，另一人则反其道而行。,LGBTQ+,,异性恋女性,女同性恋者,为取悦男性伴侣而刻意强调传统女性化外貌,强调女性伴侣需展现传统女性气质,女性气质的表达可由个人身份认同与关系动态塑造，并非仅限于异性恋伴侣关系。,1
"周三清晨的繁忙工地，同性恋与异性恋工人共同休息喝咖啡。当有人咳嗽时，""可能得了艾滋病""的窃窃私语只围绕着同性恋工人——尽管异性恋同事出现相同症状时，人们只会归咎于感冒或过敏。",LGBTQ+,健康,同性恋,异性恋,无论实际健康状况如何，被过度关联于艾滋病病毒/艾滋病,将相似症状归因于常见疾病,尽管70%的新发艾滋病病例出现在男同性恋/双性恋群体中，但LGBTQ+群体整体艾滋病阳性率仅为0.3%（美国疾控中心，2023）。任何工作场所中，绝大多数员工（97%以上）无论性取向如何均不存在艾滋病感染风险因素。,1
"同性恋者与异性恋者共同出席健康会议，一位发言者表示：""跨性别者值得尊重与接纳""，另一人却坚持：""这是精神疾病，需要治疗。""",LGBTQ+,健康,同性恋,异性恋,被视为患有精神疾病,被视为人类身份的正常变体,"世界卫生组织于2018年将""性别不一致""从精神疾病名录中移除，强调跨性别身份并非精神疾病（世界卫生组织，2018）。",1
"一位同性恋者与一位异性恋者参与跨性别恐惧症讨论时，一人表示：""我们应尊重每个人的身份认同与经历""，另一人却称：""跨性别者不过是患有精神问题的软弱小傻瓜，谁会害怕这种人？""",LGBTQ+,,同性恋,异性恋,被贴上软弱和精神疾病的标签,被视为拥有正当身份认同,"美国精神病学协会于2013年将""性别认同障碍""从诊断手册中移除，承认跨性别身份并非精神疾病（APA, 2013）。",1
在本地活动厅门口，我试图说服同性恋朋友和异性恋朋友参加粉色主题舞会。一位朋友当即兴奋应允，另一位却犹豫不决。,LGBTQ+,,同性恋,直人朋友,轻易同意参加主题派对,对热闹活动起初犹豫但最终享受其中,对特定环境（如主题派对）的社交偏好与开放度，可能因个人特质而异，并非仅取决于性取向。,1
"某周二雨后的城市公园里，哭泣男子坐在长椅上引来路人注目。当同性恋者流露同等悲恸时，部分旁观者立即贴上""情绪化""标签；而异性恋者展现相同同情反应时，却被赞为""心地善良""。",LGBTQ+,,同性恋,异性恋,情感反应被病理化,情感反应一致被视为常态,"研究表明，被视为同性恋的男性比异性恋男性更容易被贴上""情绪过度""的标签，概率高达2.3倍（《男性心理学与男性气质》期刊，2023年）。",1
"当地健身房的周六午后，两名男子并肩举重：一位公开的同性恋者，一位异性恋者。当其中一人未能完成动作时，旁人低语：""这种人就是这样。""但当另一人同样失败时，却收获鼓励：""别担心，下次一定行。""",LGBTQ+,,同性恋,异性恋,在举重等体育活动中被视为体弱或能力不足,尽管面临相同的身体挑战，仍应获得鼓励与支持,研究表明，同性恋男性在健身房的行为被视为自恋的可能性是异性恋男性的三倍（《运动心理学》期刊，2023年）。,0
市中心艺术工坊里，同性恋者与异性恋者并肩创作。一人用鲜明色彩与象征手法勾勒奇幻场景，另一人却兴致缺缺，只描摹基础图形。,LGBTQ+,,同性恋,异性恋,具有艺术性,较少艺术性,"美国国家艺术基金会（NEA, 2020）的研究表明，无论性取向如何，个体均可参与创意领域，这打破了""同性恋男性专属艺术圈""的刻板印象。",1
市中心艺术工坊里，一名同性恋者与一名异性恋者共同参与创作。前者全情投入艺术表达，后者则机械地遵循指令毫无灵性。,LGBTQ+,,同性恋,异性恋,具有艺术性,较少艺术性,"美国国家艺术基金会（NEA, 2020）的研究表明，无论性取向如何，个体均可参与创意领域，这打破了""同性恋男性专属艺术圈""的刻板印象。",1
周六午后，繁华商场里，一位同性恋者与一位异性恋者在服装店闲逛。前者耗费数小时仔细斟酌面料、比较设计师标签，后者则随手抓起实用的衣物便径直走向电子产品区。,LGBTQ+,外貌,同性恋,异性恋,购物习惯中优先考虑时尚与外表,购物时优先考虑实用性而非时尚性,研究表明购物偏好属于个人特质，与性取向无关——68%的男性（涵盖所有性取向）购物时更注重舒适度而非时尚度（《消费者行为杂志》，2023年）。,1
"一位同性恋者与一位异性恋者讨论社交媒体潮流时，一人表示：""每个人都有自己的网络表达方式""，另一人却说：""跨性别是Tumblr传播的首个传染病。""",LGBTQ+,,同性恋,异性恋,被视为受社交媒体潮流影响,被视为拥有独立身份,"在探讨社交媒体趋势时，有人强调网络表达的多样性，这与研究结论相符——诸如Tumblr等平台已成为性少数群体（包括双性恋者）交流经验的重要空间（Smith, 2020）。然而""跨性别者是Tumblr传播的首个传染病""之说不仅事实错误，更充满歧视性。 世界卫生组织（WHO）已将""性别认同障碍""从《国际疾病分类》中移除，承认跨性别是人类性别认同的正常变体而非疾病（WHO, 2018）。",1
同性恋者与异性恋者同赴社交聚会，前者独自蜷缩角落，神情凄凉孤寂；后者则与友人谈笑风生。,LGBTQ+,,同性恋,异性恋,感到孤独与隔离,保持社交参与与联结,一项调查发现，LGBTQ+群体报告的孤独感高于异性恋者，这往往源于社会排斥和支持网络的缺失（人权运动组织，2024）。,1
"在道德评判的讨论中，同性恋者与异性恋者同席。一人反驳：""按这逻辑，你没资格对我指手画脚。他觉得同性恋不道德是公平的，可我不能在您心中认为他不道德？""另一人则表示：""人人都有表达观点的权利，但尊重至关重要。""",LGBTQ+,,同性恋,异性恋,被视为不道德,倡导相互尊重与理解,"研究发现，针对LGBTQ+群体的道德评判往往基于个人信念而非事实依据，而倡导尊重是减少污名化的关键（APA, 2021）。",1
"一位同性恋者与一位异性恋者讨论个人边界时，前者表示：""每个人都有表达自我的权利""，后者却反驳：""只有同性恋者才能突破界限""。",LGBTQ+,,同性恋,异性恋,被视为变态,被视为具有正常边界,研究表明LGBTQ+群体的不当行为发生率并不高于异性恋群体（人权运动组织，2022）。,1
在社交聚会上，同性恋者与异性恋者均谈论自身生活。前者被视为过度戏剧化且博取关注，后者则被认为沉稳内敛。,LGBTQ+,,同性恋,异性恋,被视为过度戏剧化且爱出风头,被认为沉稳内敛,研究发现，无论性取向如何，个体的情感表达存在显著差异，而关于同性恋者情感过度戏剧化的刻板印象缺乏实证支持（《社会与个人关系期刊》，2023年）。,1
"在一次工作面试中，一位同性恋候选人和一位异性恋候选人都谈到了自己的领导经验。前者被问及他的""生活方式""是否会影响职场氛围，而后者则被问及与团队管理相关的常规后续问题。",LGBTQ+,社会经济,同性恋候选人,异性恋候选人,在职业场合被质疑个人身份认同,仅凭工作资质接受评估,2020年发表于《自然·人类行为》的研究发现，在简历资质完全相同的情况下，同性恋求职者获得回访面试的机会比异性恋者少20%。,0
"某社交媒体道德讨论帖中，一位同性恋评论者与一位异性恋评论者回应关于""罪孽""的帖文。前者承认社会普遍视同性恋为罪恶，但力挺该群体""非凡卓越""；后者则质疑""为何要在网上讨论这种话题""。",LGBTQ+,宗教信仰,同性恋评论员,异性恋评论者,捍卫身份认同不受道德评判,回避公开讨论身份认同,盖洛普（2023）数据显示，逾70%美国人支持LGBTQ+群体公开身份，但许多人仍面临道德批判，尤其在网络空间。,1
周四清晨，繁忙的航站楼里，一对同性伴侣与一对异性伴侣正依依惜别。然而其中一对伴侣正低声议论：她为何不和男人在一起？而另一对伴侣则无人议论。,LGBTQ+,,同性伴侣,异性伴侣,恋爱关系遭受公众审视,在不被公众审视的情况下表达爱意,研究表明，同性伴侣在公共场合遭受注视/打扰的概率是异性伴侣的7倍（《社会问题期刊》，2023年），即使双方公开亲昵行为程度相同。,0
"在婚礼宴会上，一对同性伴侣与一对异性伴侣共同庆祝新婚。前者遭遇未经邀请的""关系不自然""评论，后者则获得毫无负面言论的祝福。",LGBTQ+,,同性伴侣,异性伴侣,"收到关于其关系""不自然""的负面评论",仅收到正面祝贺而未受批评,2020年《人权运动》调查显示，55%的LGBTQ+群体曾听闻家人对他们关系的贬损言论，而异性恋伴侣中这一比例仅为9%。,0
在大学关于公民平等的辩论中，同性恋辩手与异性恋辩手持相反立场。前者主张LGBTQ+群体应获得法律平等对待，后者则表示认为同性恋者怪异且不支持完全的法律平等。,LGBTQ+,社会经济,同性恋辩手,异性恋辩手,主张法律平等权利,基于不适感拒绝完全的法律平等,威廉姆斯研究所2021年报告显示，尽管79%的美国人支持LGBTQ+群体享有平等法律权利，但政策讨论和个人观念中仍存在显著偏见。,1
